Galaxy,r_kpc,Vobs_kms,e_Vobs_kms,Vgas_kms,Vdisk_kms,Vbul_kms,SBdisk,SBbul,source_file,line_no,n_columns,D_Mpc,Inc_deg,L36_Lsun,MHI_Msun,Mbar_Msun,gas_fraction,Rdisk_kpc,SBdisk_Lsun_pc2,Vflat_kms,Q,Vbar2_kms2,Vbar_kms,Vobs2_kms2,C_kms2,g_obs_m_s2,g_bar_m_s2,D_DM,log_g_obs,log_g_bar,log_D_DM,valid_acceleration,g_rar_pred_m_s2,log_g_rar_pred,rar_residual_dex,baryon_only_residual_dex
UGC03205,14.58,220.0,1.89,33.03,180.81,71.62,16.19,0.0,UGC03205_rotmod.dat,34,8,50.0,67.0,113642000000.0,9677000000.0,69691410000.0,0.1846771359626674,3.19,3915.89,219.6,1,21027.70603,145.00933083770852,48400.0,27372.29397,1.0758142497195286e-10,4.673947476443649e-11,2.3017251587476175,-9.968262707559681,-10.330316172307262,0.3620534647475805,True,1.0467409633855627e-10,-9.980160779726177,0.01189807216649541,0.3620534647475804
UGC03205,14.68,220.0,7.66,33.34,180.14,71.38,15.84,0.0,UGC03205_rotmod.dat,35,8,50.0,67.0,113642000000.0,9677000000.0,69691410000.0,0.1846771359626674,3.19,3915.89,219.6,1,20903.338479999995,144.57986886147046,48400.0,27496.661520000005,1.0684858147759352e-10,4.614653026309908e-11,2.3154196180819824,-9.971231239157778,-10.335860947817688,0.36462970865991035,True,1.0383154734907018e-10,-9.983670673866827,0.012439434709049735,0.3646297086599102
UGC03205,15.2,221.0,9.52,34.96,176.93,70.15,14.51,0.0,UGC03205_rotmod.dat,36,8,50.0,67.0,113642000000.0,9677000000.0,69691410000.0,0.1846771359626674,3.19,3915.89,219.6,1,20319.0298,142.54483435045972,48841.0,28521.9702,1.0413348768141595e-10,4.332203352463348e-11,2.4037072872445906,-9.98240958579669,-10.363291165901762,0.3808815801050732,True,9.977621842509886e-11,-10.000972960090508,0.018563374293817603,0.380881580105072
UGC03205,15.5,221.0,13.6,35.77,175.4,69.47,13.84,0.0,UGC03205_rotmod.dat,37,8,50.0,67.0,113642000000.0,9677000000.0,69691410000.0,0.1846771359626674,3.19,3915.89,219.6,1,20040.329530000003,141.5638708498747,48841.0,28800.670469999997,1.0211800082306597e-10,4.1900828964170535e-11,2.4371355733889475,-9.99089769602221,-10.377777384885645,0.38687968886343715,True,9.770798920638305e-11,-10.010069924240364,0.019172228218154785,0.38687968886343604
UGC03205,15.71,221.0,8.15,36.68,174.35,69.0,13.25,0.0,UGC03205_rotmod.dat,38,8,50.0,67.0,113642000000.0,9677000000.0,69691410000.0,0.1846771359626674,3.19,3915.89,219.6,1,19877.08365,140.98611155003886,48841.0,28963.91635,1.0075296071021785e-10,4.1003972646386505e-11,2.4571512028627,-9.99674218289189,-10.387174064869917,0.390431881978027,True,9.639266271218158e-11,-10.015956022786863,0.019213839894973717,0.3904318819780279
UGC03205,16.02,221.0,4.11,37.49,172.9,68.33,12.42,0.0,UGC03205_rotmod.dat,39,8,50.0,67.0,113642000000.0,9677000000.0,69691410000.0,0.1846771359626674,3.19,3915.89,219.6,1,19620.997330000002,140.0749703908589,48841.0,29220.002669999998,9.880330916089404e-11,3.969246054014182e-11,2.4892210716181773,-10.005228509600135,-10.401291978294044,0.39606346869390713,True,9.445437733826303e-11,-10.024777910587021,0.019549400986885956,0.3960634686939084
UGC03205,16.32,221.0,5.37,38.3,171.46,67.7,11.67,0.0,UGC03205_rotmod.dat,40,8,50.0,67.0,113642000000.0,9677000000.0,69691410000.0,0.1846771359626674,3.19,3915.89,219.6,1,19374.4588,139.1921650093855,48841.0,29466.5412,9.69870718601423e-11,3.847325050443206e-11,2.5208962224018356,-10.013286152269758,-10.4148411197368,0.40155496746703967,True,9.2635986810703e-11,-10.033220267775956,0.019934115506197614,0.40155496746704067
UGC03205,16.53,221.0,5.06,39.11,170.51,67.27,11.18,0.0,UGC03205_rotmod.dat,41,8,50.0,67.0,113642000000.0,9677000000.0,69691410000.0,0.1846771359626674,3.19,3915.89,219.6,1,19234.099179999997,138.68705483930358,48841.0,29606.900820000003,9.575493120130202e-11,3.7709298411169284e-11,2.539292302848571,-10.018838851423364,-10.423551547652513,0.4047126962291483,True,9.148811443074353e-11,-10.038635323118521,0.01979647169515708,0.40471269622914896
UGC03205,16.84,221.0,11.4,39.92,169.21,66.64,10.5,0.0,UGC03205_rotmod.dat,42,8,50.0,67.0,113642000000.0,9677000000.0,69691410000.0,0.1846771359626674,3.19,3915.89,219.6,1,19018.24117,137.9066393253059,48841.0,29822.75883,9.399222166018542e-11,3.6599716214604616e-11,2.5681134003623534,-10.026908085015547,-10.436522282007477,0.4096141969919289,True,8.980878129729419e-11,-10.046681196935069,0.01977311191952147,0.4096141969919298
UGC03205,16.94,221.0,2.56,40.33,168.81,66.45,10.27,0.0,UGC03205_rotmod.dat,43,8,50.0,67.0,113642000000.0,9677000000.0,69691410000.0,0.1846771359626674,3.19,3915.89,219.6,1,18965.8387,137.71651571253173,48841.0,29875.1613,9.343736793137676e-11,3.628341042851383e-11,2.575209078415288,-10.029479403846604,-10.44029189855038,0.41081249470377423,True,8.932734289340995e-11,-10.049015584223358,0.019536180376753975,0.4108124947037748
UGC03205,19.4,218.0,1.7,47.22,157.9,62.09,4.85,0.0,UGC03205_rotmod.dat,44,8,50.0,67.0,113642000000.0,9677000000.0,69691410000.0,0.1846771359626674,3.19,3915.89,219.6,1,17394.55107,131.88840384961827,47524.0,30129.44893,7.938906956265671e-11,2.9057680854040385e-11,2.7321199500206466,-10.100239287943154,-10.536739050481385,0.43649976253823,True,7.795457092964406e-11,-10.108158414518494,0.007919126575339774,0.4364997625382312
UGC03205,21.77,216.0,1.13,52.28,148.59,58.61,2.49,0.0,UGC03205_rotmod.dat,45,8,50.0,67.0,113642000000.0,9677000000.0,69691410000.0,0.1846771359626674,3.19,3915.89,219.6,1,16177.284920000002,127.18995604999634,46656.0,30478.715079999998,6.945420235568044e-11,2.4082227803480316e-11,2.8840439066705885,-10.158301471961371,-10.6183033397562,0.46000186779482755,True,6.960709293360417e-11,-10.157346503708798,-0.0009549682525733516,0.4600018677948281
UGC03205,24.23,215.0,1.77,54.82,138.99,55.56,0.86,0.0,UGC03205_rotmod.dat,46,8,50.0,67.0,113642000000.0,9677000000.0,69691410000.0,0.1846771359626674,3.19,3915.89,219.6,1,14825.18197,121.75870387779266,46225.0,31399.818030000002,6.182625780213198e-11,1.982878361148164e-11,3.118005572784211,-10.208827039528433,-10.702703926592696,0.49387688706426247,True,6.201404966377994e-11,-10.207509907272517,-0.0013171322559166754,0.49387688706426225
UGC03205,26.69,212.0,2.47,55.53,130.82,52.94,0.4,0.0,UGC03205_rotmod.dat,47,8,50.0,67.0,113642000000.0,9677000000.0,69691410000.0,0.1846771359626674,3.19,3915.89,219.6,1,13602.367619999997,116.62918854214838,44944.0,31341.632380000003,5.4572343343869444e-11,1.6516399876472325e-11,3.3041306672168886,-10.263027397152143,-10.782084611021174,0.5190572138690313,True,5.5710918236560596e-11,-10.254059683368148,-0.008967713783995634,0.519057213869031
UGC03205,29.06,208.0,1.44,54.01,124.32,50.73,0.19,0.0,UGC03205_rotmod.dat,48,8,50.0,67.0,113642000000.0,9677000000.0,69691410000.0,0.1846771359626674,3.19,3915.89,219.6,1,12446.284329999999,111.56291646420866,43264.0,30817.71567,4.824813323417792e-11,1.3880130931589791e-11,3.4760575006082965,-10.316519485258619,-10.857606437152146,0.5410869518935288,True,5.0370609130322557e-11,-10.297822797199897,-0.018696688058721378,0.5410869518935275
UGC03205,31.52,209.0,2.88,51.78,118.54,48.71,0.09,0.0,UGC03205_rotmod.dat,49,8,50.0,67.0,113642000000.0,9677000000.0,69691410000.0,0.1846771359626674,3.19,3915.89,219.6,1,11367.89907,106.62035016824883,43681.0,32313.10093,4.491131984207466e-11,1.1688087522382569e-11,3.8424866134917233,-10.347644181817548,-10.932256544990814,0.5846123631732653,True,4.5644023632525594e-11,-10.340616078443565,-0.0070281033739831855,0.5846123631732656
UGC03205,36.34,220.0,4.09,47.22,109.34,45.37,0.02,0.0,UGC03205_rotmod.dat,50,8,50.0,67.0,113642000000.0,9677000000.0,69691410000.0,0.1846771359626674,3.19,3915.89,219.6,1,9648.25203,98.2255161859687,48400.0,38751.74797,4.316282818082203e-11,8.604252987937135e-12,5.016452705578836,-10.36489010654974,-11.065286828683249,0.7003967221335068,True,3.8385259079799044e-11,-10.415835523793687,0.05094541724394652,0.7003967221335081
UGC03205,40.04,220.0,6.32,42.76,103.66,43.22,0.0,0.0,UGC03205_rotmod.dat,51,8,50.0,67.0,113642000000.0,9677000000.0,69691410000.0,0.1846771359626674,3.19,3915.89,219.6,1,8508.69328,92.24257845485457,48400.0,39891.30672,3.9174255147129684e-11,6.8868124280865235e-12,5.688300001807093,-10.406999252385006,-11.161981745467756,0.7549824930827483,True,3.390340216062762e-11,-10.469756718745293,0.06275746636028678,0.7549824930827498
UGC03546,0.63,262.0,73.6,-0.79,82.82,389.26,1981.83,3538.94,UGC03546_rotmod.dat,4,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,109495.29541999998,330.9007334836234,68644.0,-40851.29541999998,3.5311119610256984e-09,5.632541042678229e-09,0.6269127795554744,-8.452088512036228,-8.249295635015807,-0.2027928770204217,True,5.641075705991904e-09,-8.248638071791376,-0.20345044024485226,-0.20279287702042126
UGC03546,0.79,250.0,55.5,-0.85,98.9,366.12,1833.29,1444.35,UGC03546_rotmod.dat,5,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,98720.58058000001,314.1983140947768,62500.0,-36220.58058000001,2.5639076656996558e-09,4.04976725298212e-09,0.6331000044043705,-8.591097619168504,-8.39256993571129,-0.19852768345721503,True,4.06628194051251e-09,-8.39080251232765,-0.20029510684085494,-0.19852768345721472
UGC03546,0.95,241.0,42.9,-0.88,113.48,343.54,1695.88,614.37,UGC03546_rotmod.dat,6,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,89051.89292,298.41563786102097,58081.0,-30970.89292,1.9813442306338757e-09,3.0378687395889828e-09,0.6522152207609692,-8.703040065361249,-8.517430995089338,-0.18560907027191034,True,3.063878496082957e-09,-8.513728461469919,-0.18931160389132984,-0.18560907027191043
UGC03546,1.11,234.0,31.9,-0.87,126.74,322.48,1568.78,245.76,UGC03546_rotmod.dat,7,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,80826.10218,284.29931793797886,54756.0,-26070.10218,1.5986676646199606e-09,2.3598158377608824e-09,0.6774544178569717,-8.79624180918851,-8.62712188845575,-0.1691199207327588,True,2.395625317672425e-09,-8.620581105811853,-0.17566070337665707,-0.1691199207327596
UGC03546,1.27,228.0,28.8,-0.8,138.83,303.96,1451.19,56.22,UGC03546_rotmod.dat,8,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,74310.42156999999,272.59937925461236,51984.0,-22326.42156999999,1.3265249652163453e-09,1.8962494111333524e-09,0.6995519457661988,-8.877284572177187,-8.722104541072227,-0.1551800311049605,True,1.9410943725735675e-09,-8.71195334946913,-0.16533122270805656,-0.15518003110496004
UGC03546,1.43,225.0,24.2,-0.68,149.76,286.96,1332.14,9.44,UGC03546_rotmod.dat,9,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,68855.79551999999,262.40387862987086,50625.0,-18230.795519999985,1.1473038568400069e-09,1.560464587968057e-09,0.7352322287133455,-8.940321546464475,-8.806746082445343,-0.1335754640191319,True,1.6133490933917061e-09,-8.792271650633335,-0.14804989583113937,-0.13357546401913112
UGC03546,1.59,222.0,12.2,-0.44,159.73,272.22,1252.07,1.58,UGC03546_rotmod.dat,10,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,64629.25273000001,254.2228406929637,49284.0,-15345.252730000007,1.0045192861696609e-09,1.317290212199055e-09,0.7625649054909007,-8.998041720641313,-8.880318535082298,-0.11772318555901454,True,1.3768628317362587e-09,-8.861109323640898,-0.1369323970004146,-0.11772318555901506
UGC03546,1.9,221.0,6.34,0.78,176.94,249.03,1066.65,0.05,UGC03546_rotmod.dat,11,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,59065.64883,243.03425443751752,48841.0,-10224.648829999998,8.330679014513276e-10,1.007467007609778e-09,0.8268934815322505,-9.079319598804746,-8.99676916716961,-0.0825504316351355,True,1.0765399154848213e-09,-8.96796986295761,-0.1113497358471367,-0.08255043163513598
UGC03546,2.06,221.0,12.2,1.08,185.04,239.17,987.42,0.01,UGC03546_rotmod.dat,12,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,57162.66942999999,239.087158647218,48841.0,-8321.669429999987,7.683635984259817e-10,8.992795884373713e-10,0.8544212593117174,-9.11443321822107,-9.046105263952958,-0.06832795426811261,True,9.718456870201705e-10,-9.012402688361751,-0.10203052985931826,-0.06832795426811167
UGC03546,2.22,222.0,16.9,1.32,192.44,230.43,907.47,0.0,UGC03546_rotmod.dat,13,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,55686.90863,235.98073783679888,49284.0,-6402.908629999998,7.19453002256649e-10,8.12923334149931e-10,0.8850194994205408,-9.1429975707715,-9.089950410280002,-0.053047160491498414,True,8.882866999923811e-10,-9.051446840382495,-0.09155073038900596,-0.0530471604914986
UGC03546,2.38,222.0,26.0,1.56,199.32,222.52,828.95,0.0,UGC03546_rotmod.dat,14,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,54527.27008,233.5107493885453,49284.0,-5243.270080000002,6.710864138696475e-10,7.424825528790059e-10,0.9038413243078682,-9.173221553377372,-9.129313747098154,-0.0439078062792184,True,8.200970313913163e-10,-9.08613476017144,-0.08708679320593227,-0.04390780627921842
UGC03546,2.79,221.0,13.1,2.09,211.11,205.57,608.92,0.0,UGC03546_rotmod.dat,15,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,51869.40158,227.74854901842954,48841.0,-3028.401579999998,5.673222267948109e-10,6.02499220058555e-10,0.941614873359794,-9.246170201125514,-9.22004351095141,-0.026126690174105086,True,6.843268302418466e-10,-9.164736432387794,-0.08143376873771935,-0.026126690174104183
UGC03546,2.86,221.0,11.8,2.18,212.46,203.04,578.56,0.0,UGC03546_rotmod.dat,16,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,51432.04732,226.7863472963044,48841.0,-2591.047319999998,5.534367177473854e-10,5.827969012880369e-10,0.9496219292248077,-9.256932030980959,-9.23448276602539,-0.022449264955569603,True,6.651678355178596e-10,-9.177068759444756,-0.07986327153620287,-0.022449264955568538
UGC03546,3.02,220.0,22.9,2.37,214.79,197.59,513.59,0.0,UGC03546_rotmod.dat,17,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,50402.25462,224.5044645881235,48400.0,-2002.2546199999997,5.193831708910837e-10,5.408694798470119e-10,0.9602745028948468,-9.284512126534876,-9.26690752421146,-0.017604602323416648,True,6.24333571457265e-10,-9.204583311702317,-0.07992881483255942,-0.01760460232341643
UGC03546,4.17,205.0,8.45,2.86,211.54,168.15,210.33,0.0,UGC03546_rotmod.dat,18,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,42174.86115,205.36518972308818,42025.0,-149.861149999997,3.266037161604303e-10,3.2776838501225844e-10,0.9964466711706056,-9.485978878084387,-9.484432938736466,-0.0015459393479215458,True,4.1425697984821966e-10,-9.382730165385322,-0.10324871269906488,-0.0015459393479204664
UGC03546,5.56,190.0,13.3,-1.54,194.36,145.62,128.85,0.0,UGC03546_rotmod.dat,19,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,33729.162280000004,183.6550088617242,36100.0,2370.837719999996,2.1041750422471508e-10,1.9659850821462604e-10,1.0702904418532153,-9.676918134898537,-9.706419781908838,0.029501647010300138,True,2.797546846334241e-10,-9.553222632258375,-0.12369550264016205,0.029501647010301113
UGC03546,6.96,190.0,8.87,-5.89,186.95,130.15,94.62,0.0,UGC03546_rotmod.dat,20,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,29297.7749,171.1659279763353,36100.0,6802.2251,1.6809214417951376e-10,1.3641899730276285e-10,1.2321754851082565,-9.774452582927042,-9.865125146913634,0.09067256398659132,True,2.1449608632513304e-10,-9.668580627502124,-0.10587195542491834,0.09067256398659218
UGC03546,8.35,198.0,3.19,-6.18,182.36,118.83,73.26,0.0,UGC03546_rotmod.dat,21,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,26473.790630000003,162.70768460647457,39204.0,12730.209369999997,1.5215749851901425e-10,1.0274935615184466e-10,1.480860846409134,-9.817706640182678,-9.98822089082004,0.17051425063736214,True,1.7594196006443585e-10,-9.7546305741225,-0.06307606606017835,0.17051425063736225
UGC03546,9.73,204.0,2.56,5.96,181.71,110.08,49.74,0.0,UGC03546_rotmod.dat,22,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,25027.10813,158.19958321689725,41616.0,16588.89187,1.3861076146918467e-10,8.335799969413019e-11,1.662836943998132,-9.858203050638693,-10.07905271549638,0.22084966485768698,True,1.5263012804257172e-10,-9.816359731445562,-0.04184331919313067,0.22084966485768653
UGC03546,11.14,204.0,1.09,14.87,174.04,102.88,28.48,0.0,UGC03546_rotmod.dat,23,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,22775.083779999997,150.9141603031339,41616.0,18840.916220000003,1.2106667047532916e-10,6.62558526297884e-11,1.8272600180968466,-9.91697540120805,-10.178775752824263,0.2618003516162119,True,1.3105938811074244e-10,-9.882531864006527,-0.03444353720152371,0.2618003516162126
UGC03546,12.51,201.0,0.57,22.04,166.83,97.08,22.2,0.0,UGC03546_rotmod.dat,24,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,20999.05453,144.91050524375382,40401.0,19401.94547,1.0466085057781119e-10,5.439912151777528e-11,1.923943763386189,-9.98021574007458,-10.264408113593422,0.28419237351884213,True,1.1531562113342905e-10,-9.938111857384204,-0.04210388269037679,0.28419237351884163
UGC03546,13.88,203.0,0.75,28.09,161.75,92.17,16.63,0.0,UGC03546_rotmod.dat,25,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,19817.295579999998,140.7739165470649,41209.0,21391.704420000002,9.621705600771818e-11,4.6270519516182514e-11,2.079446200600093,-10.016747935514548,-10.334695624300736,0.3179476887861876,True,1.0400797429050219e-10,-9.982933362070476,-0.03381457344407224,0.3179476887861874
UGC03546,15.35,202.0,0.89,32.2,157.11,87.64,10.43,0.0,UGC03546_rotmod.dat,26,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,18755.15477,136.94946064150818,40804.0,22048.84523,8.614772516383575e-11,3.959694928269688e-11,2.175615210878902,-10.064756186142096,-10.40233827267872,0.33758208653662447,True,9.431251239364123e-11,-10.025430685809537,-0.039325500332559216,0.33758208653662436
UGC03546,16.72,198.0,1.58,34.45,151.02,83.97,5.62,0.0,UGC03546_rotmod.dat,27,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,17525.99533,132.38578220488785,39204.0,21678.00467,7.59877459709192e-11,3.3970025533709735e-11,2.236905765511236,-10.119256437802074,-10.468904126690612,0.34964768888853803,True,8.576754733583545e-11,-10.066677009110208,-0.052579428691865715,0.34964768888853826
UGC03546,18.08,195.0,1.5,34.96,144.44,80.75,2.73,0.0,UGC03546_rotmod.dat,28,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,16218.05215,127.35011641141126,38025.0,21806.94785,6.815853566433739e-11,2.90703138953809e-11,2.3446095528802453,-10.166479748636446,-10.536550278780112,0.3700705301436648,True,7.79751609438802e-11,-10.10804372016855,-0.05843602846789686,0.370070530143666
UGC03546,19.45,194.0,2.16,34.55,137.88,77.86,1.14,0.0,UGC03546_rotmod.dat,29,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,14942.675419999998,122.24023650173456,37636.0,22693.32458,6.270949580335637e-11,2.4897641660681428e-11,2.5186921981605894,-10.202666691023413,-10.603841787934725,0.4011750969113111,True,7.101042542022961e-11,-10.148677885504968,-0.053988805518445204,0.40117509691131126
UGC03546,20.92,192.0,6.21,33.63,131.28,75.07,0.0,0.0,UGC03546_rotmod.dat,30,8,28.7,55.0,101336000000.0,2675000000.0,54225750000.0,0.0656099731216258,3.79,922.21,196.9,1,13693.049529999998,117.0173044040923,36864.0,23170.950470000003,5.710711650386093e-11,2.121230942933073e-11,2.6921687473075253,-10.243309768010276,-10.673412046343653,0.4301022783333779,True,6.453846945690371e-11,-10.190181338193081,-0.053128429817194345,0.43010227833337744
