Galaxy,r_kpc,Vobs_kms,e_Vobs_kms,Vgas_kms,Vdisk_kms,Vbul_kms,SBdisk,SBbul,source_file,line_no,n_columns,D_Mpc,Inc_deg,L36_Lsun,MHI_Msun,Mbar_Msun,gas_fraction,Rdisk_kpc,SBdisk_Lsun_pc2,Vflat_kms,Q,Vbar2_kms2,Vbar_kms,Vobs2_kms2,C_kms2,g_obs_m_s2,g_bar_m_s2,D_DM,log_g_obs,log_g_bar,log_D_DM,valid_acceleration,g_rar_pred_m_s2,log_g_rar_pred,rar_residual_dex,baryon_only_residual_dex,F_disk_kernel_lam_0p25,log_F_disk_kernel_lam_0p25,F_disk_kernel_lam_0p5,log_F_disk_kernel_lam_0p5,F_disk_kernel_lam_0p75,log_F_disk_kernel_lam_0p75,F_disk_kernel_lam_1p0,log_F_disk_kernel_lam_1p0,F_disk_kernel_lam_1p5,log_F_disk_kernel_lam_1p5
CamB,0.16,1.99,1.5,1.86,3.75,0.0,30.32,0.0,CamB_rotmod.dat,4,8,3.36,65.0,75000000.0,12000000.0,53460000.0,0.29854096520763185,0.47,66.2,0.0,2,10.49085,3.2389581658304882,3.9601,-6.530749999999999,8.021131290080394e-13,2.124908088041714e-12,0.37748132896762415,-12.09576437505865,-11.672659850422885,-0.4231045246357636,True,1.7932086826021486e-11,-10.746369166974954,-1.3493952080836955,-0.42310452463576453,30.001264550867763,1.477139560582652,26.52663085162518,1.4236820937265935,22.487263753167653,1.3519366137639643,19.799375380185143,1.2966514895939676,16.953567599954255,1.2292611022996083
CamB,0.41,4.84,1.5,4.24,9.47,0.0,23.77,0.0,CamB_rotmod.dat,5,8,3.36,65.0,75000000.0,12000000.0,53460000.0,0.29854096520763185,0.47,66.2,0.0,2,62.81805000000001,7.925783872904939,23.4256,-39.39245000000001,1.851639007873364e-12,4.965352083982456e-12,0.3729119257920294,-11.732443678653048,-11.304049951053917,-0.4283937275991319,True,2.8315852406025703e-11,-10.547970360060367,-1.1844733185926817,-0.42839372759913097,20.70402766891656,1.316054839381272,17.115880707955785,1.2333992509331222,15.441884461475397,1.188700298673318,14.554815675473947,1.1630067098345045,13.65557154832779,1.1353098820729874
CamB,0.57,6.79,1.5,5.61,11.76,0.0,15.87,0.0,CamB_rotmod.dat,6,8,3.36,65.0,75000000.0,12000000.0,53460000.0,0.29854096520763185,0.47,66.2,0.0,2,100.6209,10.03099695942532,46.1041,-54.5168,2.6212844287451225e-12,5.72087945272373e-12,0.45819606065936597,-11.581485852333627,-11.242537203356246,-0.3389486489773811,True,3.0602450648647295e-11,-10.514243793761274,-1.0672420585723525,-0.33894864897738053,14.916099863659461,1.1736552823113575,13.472491042275212,1.129447903510094,12.844930781888685,1.1087317683046003,12.54308276735123,1.098404288034673,12.270320083814497,1.0888558918892903
CamB,0.73,8.87,1.5,6.77,13.72,0.0,12.4,0.0,CamB_rotmod.dat,7,8,3.36,65.0,75000000.0,12000000.0,53460000.0,0.29854096520763185,0.47,66.2,0.0,2,139.9521,11.830135248592892,78.67689999999999,-61.27520000000001,3.4928009325710326e-12,6.213066673893792e-12,0.5621701996611697,-11.456826165679141,-11.206693985844668,-0.2501321798344733,True,3.202612865459428e-11,-10.494495556046196,-0.9623306096329447,-0.25013217983447333,11.539314785332966,1.06218002079683,11.065808046248781,1.0439831324263016,11.016731530646025,1.0420527661354653,11.070413913699204,1.0441638590968763,11.210064350907654,1.0496081056515196
CamB,0.9,10.9,1.5,7.77,14.8,0.0,9.63,0.0,CamB_rotmod.dat,8,8,3.36,65.0,75000000.0,12000000.0,53460000.0,0.29854096520763185,0.47,66.2,0.0,2,169.8929,13.034297065818317,118.81,-51.082899999999995,4.278188748654278e-12,6.11761546381825e-12,0.6993229263847991,-11.368740058780215,-11.213417825028744,-0.15532223375147242,True,3.175369800136384e-11,-10.49820568996051,-0.8705343688197047,-0.15532223375147147,8.90406091120953,0.9495881222736087,9.17423070471967,0.9625696571527224,9.54997311961166,0.9800021491731958,9.871509385159902,0.9943835627535366,10.33196773299256,1.0141830411902883
CamB,1.06,12.9,1.5,8.44,15.24,0.0,5.86,0.0,CamB_rotmod.dat,9,8,3.36,65.0,75000000.0,12000000.0,53460000.0,0.29854096520763185,0.47,66.2,0.0,2,187.36239999999998,13.68803857387902,166.41,-20.952399999999983,5.087717750532423e-12,5.728303637175385e-12,0.8881717996780573,-11.293476989888411,-11.241973969671085,-0.05150302021732659,True,3.062428572950891e-11,-10.513934031847015,-0.7795429580413966,-0.05150302021732678,6.897114291231764,0.8386674226889598,7.7800010460897076,0.8909796553844135,8.469734062209216,0.9278697743061209,8.9880541310688,0.9536656793182626,9.684780601384356,0.9860897866774962
CamB,1.22,14.7,1.5,8.64,15.11,0.0,5.19,0.0,CamB_rotmod.dat,10,8,3.36,65.0,75000000.0,12000000.0,53460000.0,0.29854096520763185,0.47,66.2,0.0,2,188.80565,13.740656825639741,216.08999999999997,27.28434999999996,5.7401639070166624e-12,5.0153888545088644e-12,1.1445102410865353,-11.241075706400535,-11.299695389498883,0.058619683098348634,True,2.8471514334430806e-11,-10.54558943311308,-0.6954862732874556,0.05861968309834786,5.7053833519155,0.756284830529544,6.841566162930102,0.8351555312610293,7.720613731336706,0.8876518248873739,8.368801316894825,0.9226632574271426,9.228162236348776,0.9651152210605518
CamB,1.47,16.8,1.5,8.08,15.9,0.0,3.02,0.0,CamB_rotmod.dat,11,8,3.36,65.0,75000000.0,12000000.0,53460000.0,0.29854096520763185,0.47,66.2,0.0,2,191.6914,13.84526633907777,282.24,90.54860000000002,6.222296235733182e-12,4.226051150235344e-12,1.4723665224417999,-11.20604931651859,-11.374065250745485,0.16801593422689584,True,2.5934610316569685e-11,-10.586120273162392,-0.6199290433561977,0.16801593422689542,4.14896344857897,0.6179396088105632,5.740889127266273,0.758979159499318,6.877078845375288,0.8374040035357289,7.688022874990057,0.8858146668648563,8.73999141178332,0.9415110058818921
CamB,1.79,20.1,1.5,6.91,14.91,0.0,0.88,0.0,CamB_rotmod.dat,12,8,3.36,65.0,75000000.0,12000000.0,53460000.0,0.29854096520763185,0.47,66.2,0.0,2,158.90215,12.60563961090432,404.01000000000005,245.10785000000004,7.314565590661553e-12,2.8769094791518544e-12,2.542508078084532,-11.135811461361055,-11.541073802803215,0.40526234144216206,True,2.1076667469486123e-11,-10.676198056363978,-0.4596134049970768,0.40526234144216033,2.783146885831328,0.44453612765011274,4.877874676017686,0.6882306380824375,6.259263648084115,0.7965232449702319,7.210565583634175,0.8579693313238321,8.414636878537257,0.9250353793670805
D512-2,0.96,22.9,2.71,4.08,14.85,0.0,16.45,0.0,D512-2_rotmod.dat,4,8,15.2,56.0,325000000.0,81000000.0,270230000.0,0.39866040039965955,1.24,93.94,0.0,2,126.90764999999999,11.265329555765334,524.41,397.50235,1.770309444976583e-11,4.2841633728338964e-12,4.132217403757774,-10.751950813581931,-11.368133976083088,0.6161831625011569,True,2.6127758299596743e-11,-10.582897850122599,-0.16905296345933252,0.6161831625011569,15.714921720023277,1.196312222028966,13.142906080520648,1.1186914044315543,11.365130276038943,1.055574418313569,10.319327625809144,1.013651400981714,9.221941629291356,0.9648223690049572
D512-2,1.92,33.5,2.71,6.24,21.2,0.0,7.4,0.0,D512-2_rotmod.dat,5,8,15.2,56.0,325000000.0,81000000.0,270230000.0,0.39866040039965955,1.24,93.94,0.0,2,263.6576,16.237536759003813,1122.25,858.5924,1.894252373739031e-11,4.450292133253161e-12,4.256467479033413,-10.722562159851998,-11.351611479424557,0.6290493195725602,True,2.6673975072700866e-11,-10.573912259019592,-0.1486499008324067,0.6290493195725588,6.861057930554157,0.83639108625744,6.7692240567591675,0.8305388891901423,6.824531030258219,0.8340728127869578,6.872511825150873,0.8371154957826366,6.933558687874569,0.8409561959127949
D512-2,2.88,37.2,4.19,7.45,20.56,0.0,2.72,0.0,D512-2_rotmod.dat,6,8,15.2,56.0,325000000.0,81000000.0,270230000.0,0.39866040039965955,1.24,93.94,0.0,2,266.85929999999996,16.33582872094342,1383.8400000000001,1116.9807,1.5571944485780173e-11,3.0028892105403496e-12,5.185654013182226,-10.807657153217574,-11.522460690491181,0.7148035372736069,True,2.156660162145444e-11,-10.666218283888027,-0.14143886932954786,0.7148035372736068,3.2407946018281124,0.5106515067744531,4.17200378052256,0.620344693297001,4.827445924205454,0.6837174176247703,5.262678684376977,0.7212068547480477,5.782113221592112,0.7620865914908586
D512-2,3.83,35.9,5.98,8.09,20.08,0.0,1.79,0.0,D512-2_rotmod.dat,7,8,15.2,56.0,325000000.0,81000000.0,270230000.0,0.39866040039965955,1.24,93.94,0.0,2,267.05129999999997,16.3417043174817,1288.81,1021.7587,1.0905349232451155e-11,2.2596718596845798e-12,4.826076487925728,-10.962360422034124,-11.645954622744236,0.6835942007101143,True,1.8527650058013127e-11,-10.732179660635577,-0.2301807613985467,0.6835942007101128,2.301607248588122,0.3620312166337754,3.3098830668122283,0.5198126510762501,4.1054949995061705,0.6133655274953508,4.659989572471325,0.66838494488244,5.34004512374505,0.7275449268620171
D564-8,0.51,8.54,1.53,3.47,6.36,0.0,6.37,0.0,D564-8_rotmod.dat,4,8,8.79,63.0,33000000.0,29000000.0,55070000.0,0.7003813328491011,0.61,21.13,0.0,2,32.2657,5.680290485529768,72.93159999999999,40.665899999999986,4.634416055412562e-12,2.05031396704755e-12,2.260344576438757,-11.334004979942064,-11.688179629814647,0.35417464987258146,True,1.7595273608361224e-11,-10.754603975451262,-0.5794010044908013,0.35417464987258285,6.071027556200903,0.7832622041262571,4.861809271768841,0.6867979175177934,3.9493782622499114,0.5965287314424326,3.410208317816742,0.5327809093487876,2.856358541474129,0.45581272089493075
D564-8,1.02,15.1,1.41,5.33,8.66,0.0,2.82,0.0,D564-8_rotmod.dat,5,8,8.79,63.0,33000000.0,29000000.0,55070000.0,0.7003813328491011,0.61,21.13,0.0,2,65.9067,8.11829415579406,228.01,162.1033,7.244412605747154e-12,2.094010474466892e-12,3.459587568486967,-11.139996822397716,-11.67902115026377,0.5390243278660523,True,1.779321870181436e-11,-10.749745483169812,-0.39025133922790367,0.5390243278660538,2.5672350574820553,0.4094656347383706,2.306807136983577,0.3630112863957828,2.1769521592417576,0.3378488850789396,2.1033999905120258,0.3229218676240835,2.0245324471857633,0.30632474159877965
D564-8,1.53,19.8,1.8,6.34,9.09,0.0,1.19,0.0,D564-8_rotmod.dat,6,8,8.79,63.0,33000000.0,29000000.0,55070000.0,0.7003813328491011,0.61,21.13,0.0,2,81.50965,9.028269490882513,392.04,310.53035,8.30402034401156e-12,1.7265018667311036e-12,4.809737251969552,-11.080711595516675,-11.7628329477457,0.6821213522290253,True,1.6065621521529716e-11,-10.794102468484732,-0.28660912703194263,0.682121352229025,1.1764556354736155,0.07057555443402566,1.2932018009297865,0.11166630074413027,1.405536302005776,0.14784206698877492,1.4859013829936225,0.17198998691923895,1.5858875453633816,0.20027238842946435
D564-8,2.04,21.9,1.82,6.86,8.75,0.0,0.52,0.0,D564-8_rotmod.dat,7,8,8.79,63.0,33000000.0,29000000.0,55070000.0,0.7003813328491011,0.61,21.13,0.0,2,85.34085,9.238011149592753,479.60999999999996,394.26914999999997,7.619167426521628e-12,1.3557395059979322e-12,5.61993465028764,-11.1180924829678,-11.867823748504035,0.7497312655362353,True,1.414625695193561e-11,-10.8493584576777,-0.26873402529009915,0.7497312655362354,0.5988676059290247,-0.22266917822780327,0.8240385579283304,-0.08405246657505813,1.0172588845821637,0.007431491602892582,1.1587689026505466,0.06399683172633323,1.3403610316715604,0.12722179309935758
D564-8,2.56,24.0,1.89,7.05,8.17,0.0,0.22,0.0,D564-8_rotmod.dat,8,8,8.79,63.0,33000000.0,29000000.0,55070000.0,0.7003813328491011,0.61,21.13,0.0,2,83.07695,9.114655780664457,576.0,492.92305,7.291753401249822e-12,1.0516955429304883e-12,6.933331086420483,-11.137168027110775,-11.978109966610315,0.8409419394995399,True,1.2385998033698818e-11,-10.907068993271533,-0.23009903383924168,0.8409419394995403,0.32463471917415165,-0.48860503491207025,0.5806528176106853,-0.23608346221159657,0.8063707280906292,-0.09346524585322638,0.977036295552348,-0.01008930253986288,1.2013815855425451,0.07968097091202747
D564-8,3.07,25.0,2.05,7.04,7.65,0.0,0.0,0.0,D564-8_rotmod.dat,9,8,8.79,63.0,33000000.0,29000000.0,55070000.0,0.7003813328491011,0.61,21.13,0.0,2,78.82285,8.878223358307675,625.0,546.17715,6.597677706523545e-12,8.320764163354394e-13,7.929172822347831,-11.18060890335525,-12.079836787088077,0.8992278837328278,True,1.0963970301135908e-11,-10.960032149534424,-0.22057675382082564,0.8992278837328271,0.18274995236540997,-0.7381427275708805,0.46179845678363435,-0.33554752272129335,0.7058874689306,-0.15126452772692264,0.8918732525629077,-0.049696860448669666,1.1376927286052265,0.056024982366297375
D631-7,0.45,8.41,1.58,8.4,9.99,0.0,26.06,0.0,D631-7_rotmod.dat,4,8,7.72,59.0,196000000.0,290000000.0,483700000.0,0.7973950795947902,0.7,115.04,57.7,1,120.46005,10.975429376566549,70.7281,-49.73195,5.093648036927778e-12,8.675209672120726e-12,0.5871498476050775,-11.292971067401657,-11.06172001989794,-0.23125104750371803,True,3.8562489220347114e-11,-10.41383494002416,-0.8791361273774978,-0.23125104750371683,25.372470821202754,1.4043627617335117,20.656179415554707,1.3150499971360834,15.594606693630244,1.1929744260351283,12.364144638240369,1.092164076884817,9.136473267560232,0.9607785878551857
D631-7,0.9,17.8,2.22,13.51,15.52,0.0,19.64,0.0,D631-7_rotmod.dat,5,8,7.72,59.0,196000000.0,290000000.0,483700000.0,0.7973950795947902,0.7,115.04,57.7,1,302.95529999999997,17.405611164219426,316.84000000000003,13.884700000000066,1.140898344519503e-11,1.0909014020748938e-11,1.0458308535945733,-10.942753050043676,-10.962214500071463,0.01946145002778737,True,4.38866722427229e-11,-10.357667348783966,-0.5850857012597093,0.019461450027787208,17.425709570568383,1.2411904714936128,12.832072170658737,1.1082967935235284,10.020673268566439,1.0008969018705733,8.463553548078032,0.9275527462884711,6.9129711583862035,0.8396647449657763
D631-7,1.35,26.0,2.35,16.7,20.76,0.0,12.17,0.0,D631-7_rotmod.dat,6,8,7.72,59.0,196000000.0,290000000.0,483700000.0,0.7973950795947902,0.7,115.04,57.7,1,494.3788,22.234630646808597,676.0,181.6212,1.6227902219736228e-11,1.1867945008743394e-11,1.3673725491465245,-10.789737617775508,-10.925624474695491,0.13588685691998273,True,4.604346090022846e-11,-10.33683203966038,-0.45290557811512855,0.13588685691998315,10.029595499807986,1.0012834179911299,7.717127474116963,0.8874556741320765,6.572063322642585,0.817701739264206,5.960559083230765,0.7752869972191632,5.346023490259114,0.7280308627010083
D631-7,1.8,30.9,2.22,18.72,21.37,0.0,4.5,0.0,D631-7_rotmod.dat,7,8,7.72,59.0,196000000.0,290000000.0,483700000.0,0.7973950795947902,0.7,115.04,57.7,1,578.77685,24.057781485415482,954.81,376.03315,1.7190713740857636e-11,1.0420489048276934e-11,1.6497031627992722,-10.764706091475775,-10.982111898504433,0.21740580702865833,True,4.276068299548951e-11,-10.368955366634369,-0.39575072484140605,0.21740580702865842,4.754307783476874,0.6770872935761804,4.502493990115271,0.6534531417999515,4.359316771132915,0.6394184283103141,4.291778848393742,0.6326373350560814,4.235293493996812,0.6268835111028005
D631-7,2.25,34.7,1.82,19.9,19.92,0.0,2.1,0.0,D631-7_rotmod.dat,8,8,7.72,59.0,196000000.0,290000000.0,483700000.0,0.7973950795947902,0.7,115.04,57.7,1,594.4132,24.38059064091762,1204.0900000000001,609.6768000000002,1.7343066376120292e-11,8.561608835254894e-12,2.0256784337898286,-10.760874113751754,-11.067444618194191,0.3065705044424379,True,3.827847339598611e-11,-10.417045390877423,-0.3438287228743313,0.30657050444243694,2.4737361261521995,0.39335337149845917,2.8384944558425955,0.45308805029674293,3.0923399835108216,0.49028723584319184,3.273609837533775,0.5150269171335491,3.5061605841907046,0.5448318031527546
D631-7,2.69,38.8,1.81,20.61,18.76,0.0,1.13,0.0,D631-7_rotmod.dat,9,8,7.72,59.0,196000000.0,290000000.0,483700000.0,0.7973950795947902,0.7,115.04,57.7,1,600.7409,24.510016319864008,1505.4399999999998,904.6990999999998,1.8136798414502326e-11,7.237429989004344e-12,2.5059722086510177,-10.741439374036132,-11.140415624374857,0.39897625033872425,True,3.4851255894645103e-11,-10.457781567112985,-0.2836578069231468,0.3989762503387251,1.416862366581675,0.15132766511182652,1.9318614191621981,0.28597596936116937,2.335719403210862,0.3684206685102821,2.631315996800637,0.42017300598236446,3.017613915658963,0.4796636738011252
D631-7,3.14,42.5,1.57,20.73,17.36,0.0,0.54,0.0,D631-7_rotmod.dat,10,8,7.72,59.0,196000000.0,290000000.0,483700000.0,0.7973950795947902,0.7,115.04,57.7,1,580.4177,24.091859621042126,1806.25,1225.8323,1.864222162916842e-11,5.990463889767303e-12,3.111982973641223,-10.72950233319473,-11.222539545396092,0.4930372122013621,True,3.138811137800245e-11,-10.503234815003612,-0.22626751819111846,0.49303721220136154,0.840568243355397,-0.07542702165396653,1.3727814798400335,0.13760141148836239,1.8320260692146986,0.262931649263894,2.184062250791608,0.339265012599551,2.6606248505610064,0.42498364312824677
D631-7,3.59,45.6,1.59,20.61,16.32,0.0,0.37,0.0,D631-7_rotmod.dat,11,8,7.72,59.0,196000000.0,290000000.0,483700000.0,0.7973950795947902,0.7,115.04,57.7,1,557.9432999999999,23.62082344034602,2079.36,1521.4167000000002,1.8770882516153302e-11,5.036688276669204e-12,3.726830306950545,-10.726515308471587,-11.297854927028277,0.571339618556689,True,2.853758162363802e-11,-10.544582833324052,-0.1819324751475353,0.5713396185566904,0.5328209267218478,-0.27341872644033366,1.0239215845614307,0.01026669814735789,1.4931592975381867,0.17410614285653556,1.870561125497641,0.2719719044789374,2.3997368329334114,0.3801636174318045
D631-7,4.04,48.8,1.83,20.38,15.37,0.0,0.18,0.0,D631-7_rotmod.dat,12,8,7.72,59.0,196000000.0,290000000.0,483700000.0,0.7973950795947902,0.7,115.04,57.7,1,533.4628499999999,23.09681471545373,2381.4399999999996,1847.9771499999997,1.9103270868946507e-11,4.279295435564272e-12,4.464115917350196,-10.718892266327321,-11.36862772949966,0.6497354631723395,True,2.6111620905370075e-11,-10.583166168069502,-0.13572609825781967,0.6497354631723393,0.3456641343630931,-0.4613456799202942,0.7916481363810499,-0.10146780626822133,1.2542321461294572,0.09837792760479637,1.6424302663351638,0.21548693951720932,2.2038194013810033,0.3431760020684519
D631-7,4.49,51.8,1.91,19.9,14.49,0.0,0.1,0.0,D631-7_rotmod.dat,13,8,7.72,59.0,196000000.0,290000000.0,483700000.0,0.7973950795947902,0.7,115.04,57.7,1,500.99004999999994,22.382807017887636,2683.24,2182.24995,1.936701251805946e-11,3.6160315774113522e-12,5.355874832244671,-10.712937366734996,-11.441767785653637,0.7288304189186412,True,2.383498092301699e-11,-10.622785191336343,-0.09015217539865361,0.7288304189186405,0.23233149868987063,-0.6338919060851166,0.6334626203153,-0.1982790070942841,1.08239477743836,0.0343856881210027,1.4737607521871179,0.16842698661781863,2.0551744864968637,0.3128486998402267
D631-7,4.94,54.8,2.19,19.43,13.72,0.0,0.05,0.0,D631-7_rotmod.dat,14,8,7.72,59.0,196000000.0,290000000.0,483700000.0,0.7973950795947902,0.7,115.04,57.7,1,471.6441,21.717368625135045,3003.0399999999995,2531.3958999999995,1.9700789144479767e-11,3.094118281920297e-12,6.367173892348065,-10.705516377177046,-11.50946308811454,0.8039467109374934,True,2.1915885984570513e-11,-10.659240967609508,-0.04627540956753862,0.8039467109374936,0.16138164513572914,-0.7921458616187147,0.5230222369993098,-0.28147984612165006,0.9567426101821792,-0.019204883552897352,1.3476765722179205,0.12958567873157792,1.941896723051928,0.2882261288668652
D631-7,5.39,56.6,2.73,18.84,13.04,0.0,0.03,0.0,D631-7_rotmod.dat,15,8,7.72,59.0,196000000.0,290000000.0,483700000.0,0.7973950795947902,0.7,115.04,57.7,1,439.9664,20.97537603953741,3203.56,2763.5936,1.9261652876609262e-11,2.6453320912270787e-12,7.28137421403089,-10.715306448032335,-11.577519799494919,0.8622133514625843,True,2.0151194019129166e-11,-10.695699215500252,-0.019607232532083074,0.862213351462584,0.11643751618034724,-0.9339070674094081,0.4449643790557835,-0.35167475440942725,0.8644214012026604,-0.06327448946444915,1.2534703185728373,0.09811405458250816,1.8561389559680048,0.268610485649637
D631-7,5.84,58.4,3.27,18.25,12.45,0.0,0.01,0.0,D631-7_rotmod.dat,16,8,7.72,59.0,196000000.0,290000000.0,483700000.0,0.7973950795947902,0.7,115.04,57.7,1,410.56374999999997,20.26237276332661,3410.56,2999.99625,1.8926151050355092e-11,2.2783330445147503e-12,8.307016876185488,-10.722937698109739,-11.642382790870244,0.9194450927605046,True,1.860887463605588e-11,-10.730279889853055,0.007342191743315851,0.9194450927605047,0.08705417989160523,-1.0602103714705138,0.3895278248603144,-0.40946151423869886,0.7970549618290715,-0.09851173030265323,1.184020262861353,0.07335913479701282,1.792517907755462,0.25346350308490434
D631-7,6.29,58.5,3.95,17.65,11.93,0.0,0.01,0.0,D631-7_rotmod.dat,17,8,7.72,59.0,196000000.0,290000000.0,483700000.0,0.7973950795947902,0.7,115.04,57.7,1,382.6849499999999,19.56233498332957,3422.25,3039.56505,1.7632363948014276e-11,1.9716970752655836e-12,8.942734748257022,-10.753689458503047,-11.70515980777522,0.9514703492721729,True,1.7234383625108788e-11,-10.763604244196898,0.009914785693851513,0.9514703492721726,0.06842127767885398,-1.1648088201875686,0.35117183744681996,-0.454480320020665,0.7495953291157061,-0.1251731282910286,1.1348750167074304,0.05494803550000035,1.7474952546175115,0.24241600507796082
D631-7,6.74,57.7,4.07,17.06,11.48,0.0,0.0,0.0,D631-7_rotmod.dat,18,8,7.72,59.0,196000000.0,290000000.0,483700000.0,0.7973950795947902,0.7,115.04,57.7,1,356.93879999999996,18.892824034537558,3329.2900000000004,2972.3512000000005,1.6008151454828233e-11,1.7162609356663562e-12,9.327341269707862,-10.795658815445995,-11.765416682510077,0.9697578670640811,True,1.60152500561067e-11,-10.795466276036095,-0.00019253940990004992,0.9697578670640823,0.05641952739297924,-1.2485705561012637,0.32622071006187975,-0.4864884713150914,0.7187780464659591,-0.14340519595412266,1.1031106805435775,0.042619089537019,1.7186353599124158,0.23518374290209126
D631-7,7.19,57.3,3.94,16.47,11.08,0.0,0.0,0.0,D631-7_rotmod.dat,19,8,7.72,59.0,196000000.0,290000000.0,483700000.0,0.7973950795947902,0.7,115.04,57.7,1,332.6440999999999,18.238533384019668,3283.2899999999995,2950.6458999999995,1.47989127026979e-11,1.4993409040832548e-12,9.870278775423946,-10.82977019167024,-11.82409961069434,0.9943294190240987,True,1.491466859578339e-11,-10.826386392226262,-0.00338379944397893,0.9943294190240994,0.05029103294734103,-1.2985094441419829,0.31349305504251923,-0.5037720758543808,0.7033146821622516,-0.15285031630550153,1.0873678179734818,0.03637647536115175,1.7045530642255913,0.23161052574187901
DDO064,0.1,6.29,4.62,-1.13,1.96,0.0,28.5,0.0,DDO064_rotmod.dat,4,8,6.8,60.0,157000000.0,211000000.0,359130000.0,0.7814162002617436,0.69,151.65,46.1,1,0.6439000000000001,0.802433797892387,39.5641,38.9202,1.282185158855058e-11,2.0867377844732273e-13,61.44447895635966,-10.892049254331601,-12.680532120130014,1.7884828657984135,True,5.384542412742631e-12,-11.268851197856199,0.3768019435245975,1.7884828657984126,28.470248365414598,1.4543912558107617,27.425727675952537,1.4381581593628205,24.645176824274863,1.3917319384790305,21.88743313007871,1.3401948322482273,18.37058193546583,1.2641229139192343
DDO064,0.3,13.9,4.62,-2.45,6.31,0.0,27.26,0.0,DDO064_rotmod.dat,5,8,6.8,60.0,157000000.0,211000000.0,359130000.0,0.7814162002617436,0.69,151.65,46.1,1,13.905549999999995,3.7290146151496906,193.21,179.30445,2.087169888378486e-11,1.5021606149444357e-12,13.894452215122744,-10.68044219943361,-11.8232836289465,1.142841429512889,True,1.4929416689537897e-11,-10.825957160356943,0.14551496092333238,1.14284142951289,26.48647503703141,1.4230241638906624,22.837717943794484,1.358652704918259,19.70610711806734,1.2946008391894805,17.757532716022023,1.2493826234778247,15.67980899644608,1.1953407680235009
DDO064,0.49,15.6,4.62,-0.64,9.67,0.0,24.99,0.0,DDO064_rotmod.dat,6,8,6.8,60.0,157000000.0,211000000.0,359130000.0,0.7814162002617436,0.69,151.65,46.1,1,46.34485,6.807705193381981,243.35999999999999,197.01514999999998,1.6095429548554707e-11,3.0651720418858303e-12,5.2510688889919805,-10.79329742854173,-11.513545144393598,0.7202477158518698,True,2.1805546151445514e-11,-10.661433031320817,-0.13186439722091237,0.720247715851869,22.965161222672954,1.3610694986488452,18.982996198320844,1.2783647607625823,16.662175226977396,1.221731697395287,15.377242064941012,1.1868784509803048,14.07538972272812,1.1484604285384528
DDO064,0.69,18.4,4.62,2.49,13.92,0.0,20.86,0.0,DDO064_rotmod.dat,7,8,6.8,60.0,157000000.0,211000000.0,359130000.0,0.7814162002617436,0.69,151.65,46.1,1,103.08330000000001,10.152994632127017,338.55999999999995,235.47669999999994,1.5901423713540355e-11,4.841597445327252e-12,3.2843341258962413,-10.798563989940321,-11.315011322812676,0.5164473328723556,True,2.7928054391373268e-11,-10.553959318381422,-0.24460467155889987,0.5164473328723549,18.159580800115446,1.2591058189483937,15.345200950468161,1.185972580034575,14.005994031076451,1.1463139369290716,13.31896463052799,1.1244704656206725,12.665421486611905,1.1026196470491019
DDO064,0.89,22.5,4.62,1.87,15.16,0.0,13.91,0.0,DDO064_rotmod.dat,8,8,6.8,60.0,157000000.0,211000000.0,359130000.0,0.7814162002617436,0.69,151.65,46.1,1,118.4097,10.881622121724316,506.25,387.8403,1.8434208036867528e-11,4.311682061003601e-12,4.275409869292803,-10.734375515644325,-11.365353271068651,0.6309777554243247,True,2.621884012373821e-11,-10.581386524659743,-0.15298899098458207,0.6309777554243254,13.536923060559133,1.1315199605323674,12.367636532942763,1.0922867134713385,11.857858751956849,1.0740062728253497,11.63931866675853,1.0659275586706138,11.491556377258041,1.0603788520373103
DDO064,1.09,26.5,4.62,4.97,16.41,0.0,11.73,0.0,DDO064_rotmod.dat,9,8,6.8,60.0,157000000.0,211000000.0,359130000.0,0.7814162002617436,0.69,151.65,46.1,1,159.34494999999998,12.6231909594999,702.25,542.9050500000001,2.0879240880846838e-11,4.737631319610531e-12,4.407105465218697,-10.680285295289146,-11.32443873890423,0.6441534436150833,True,2.7599090152874236e-11,-10.5591052348949,-0.121180060394245,0.6441534436150835,10.924227245748387,1.0383907257544096,10.392406584901613,1.0167161294164924,10.335680499806715,1.014339075794629,10.403781042428161,1.0171912034752129,10.592873645293752,1.0250137919297937
DDO064,1.29,35.3,4.62,9.29,17.34,0.0,10.3,0.0,DDO064_rotmod.dat,10,8,6.8,60.0,157000000.0,211000000.0,359130000.0,0.7814162002617436,0.69,151.65,46.1,1,236.64189999999996,15.383169374351956,1246.0899999999997,1009.4480999999997,3.1304671820028905e-11,5.944993554533056e-12,5.265720060564086,-10.504390844745743,-11.225848611900167,0.7214577671544246,True,3.125661533089377e-11,-10.505058051995032,0.000667207249289703,0.7214577671544244,9.02569426969089,0.955480618433521,8.913621624787423,0.9500541947316907,9.161940003193962,0.9619874434794549,9.43285316248916,0.9746430740001513,9.871862136282564,0.9943990816699393
